SITEVISITID,REGION,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,MISSIONID,OBS_YEAR,DATE_,HABITAT_CODE,LATITUDE_LOV,LONGITUDE_LOV,EXCLUDE_FLAG,new_MIN_DEPTH_M,new_MAX_DEPTH_M,Benthic,Fish,SEC_NAME,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
9339,SAMOA,Tau,TAU-00811,Forereef,Mid,SE1602,2016,4/17/2016,AGR,-14.21429,-169.4798,0,7.6,11,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
7877,PRIAs,Johnston,JOH-00594,Protected Slope,Deep,HA1501,2015,1/28/2015,APR,16.67953125,-169.4794449,0,19,20.7,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
12064,SAMOA,Tau,TAU-01019,Forereef,Shallow,HA1801,2018,7/12/2018,SAG,-14.21467,-169.4783,0,2,6.4,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9344,SAMOA,Tau,TAU-00779,Forereef,Deep,SE1602,2016,4/17/2016,AGR,-14.21278,-169.4772,0,20.9,24.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,MAYBE,Mabe Rebreather
9345,SAMOA,Tau,TAU-00779,Forereef,Deep,SE1602,2016,4/17/2016,AGR,-14.21278,-169.4772,0,21.8,25.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8476,SAMOA,Tau,TAU-00637,Forereef,Mid,HA1501,2015,3/20/2015,AGR,-14.21393,-169.47638,0,12.19140506,13.10576044,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8504,SAMOA,Tau,TAU-00683,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.26334331,-169.4760553,0,12.19140506,13.71533069,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8517,SAMOA,Tau,TAU-00462,Forereef,Mid,HA1501,2015,3/23/2015,AGR,-14.26301206,-169.4751756,0,10.9,13,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9328,SAMOA,Tau,TAU-00854,Forereef,Mid,SE1602,2016,4/17/2016,AGR,-14.21435,-169.4745,0,8.8,15.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8469,SAMOA,Tau,TAU-00527,Forereef,Mid,HA1501,2015,3/20/2015,AGR,-14.21439995,-169.474428,0,8,12,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8512,SAMOA,Tau,TAU-00465,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.25806263,-169.4723114,0,7.8,9.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9338,SAMOA,Tau,TAU-00780,Forereef,Deep,SE1602,2016,4/17/2016,SAG,-14.21314,-169.4718,0,19,25,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8524,SAMOA,Tau,TAU-00452,Forereef,Deep,HA1501,2015,3/24/2015,AGR,-14.25818215,-169.4711734,0,21.3,27.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8511,SAMOA,Tau,TAU-00489,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.25524631,-169.4703346,0,7.5,10.3,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12063,SAMOA,Tau,TAU-00943,Forereef,Mid,HA1801,2018,7/12/2018,AGR,-14.21399,-169.4699,0,10.7,17.1,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
7879,PRIAs,Johnston,JOH-00543,Lagoon,Mid,HA1501,2015,1/28/2015,AGR,16.72224149,-169.4697048,0,11,12,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
8359,SAMOA,Tau,TAU-00513,Forereef,Mid,HA1501,2015,3/15/2015,AGR,-14.21438889,-169.4689957,0,9.3,13.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
7895,PRIAs,Johnston,JOH-00643,Lagoon,Mid,HA1501,2015,1/29/2015,AGR,16.780008,-169.467713,0,8.533983542,10.66747943,1,0,Johnston,RANDOM,RAMP_BASIC,2015,NA,NA,0,
8474,SAMOA,Tau,TAU-00624,Forereef,Deep,HA1501,2015,3/20/2015,AGR,-14.212898,-169.467354,0,19.20146297,20.11581835,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8470,SAMOA,Tau,TAU-00530,Forereef,Deep,HA1501,2015,3/20/2015,AGR,-14.21257806,-169.4657847,0,15.6,23.3,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12056,SAMOA,Tau,TAU-00894,Forereef,Deep,HA1801,2018,7/12/2018,SAG,-14.21269,-169.4657,0,17,25,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
7894,PRIAs,Johnston,JOH-00610,Lagoon,Shallow,HA1501,2015,1/29/2015,AGR,16.780927,-169.463814,0,4.876562024,6.705272783,1,0,Johnston,RANDOM,RAMP_BASIC,2015,NA,NA,0,
9330,SAMOA,Tau,TAU-00836,Forereef,Mid,SE1602,2016,4/17/2016,PAV,-14.21262,-169.4636,0,7,8,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8461,SAMOA,Tau,TAU-00486,Forereef,Mid,HA1501,2015,3/20/2015,PAV,-14.21191958,-169.4632942,0,12,15,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
7884,PRIAs,Johnston,JOH-00500,Protected Slope,Mid,HA1501,2015,1/28/2015,AGR,16.71878085,-169.4622906,0,8.5,14.5,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
8518,SAMOA,Tau,TAU-00494,Forereef,Deep,HA1501,2015,3/23/2015,AGR,-14.25023477,-169.4620724,0,14.8,26.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12062,SAMOA,Tau,TAU-00987,Forereef,Mid,HA1801,2018,7/12/2018,PAV,-14.21153,-169.4606,0,7.9,10.7,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9327,SAMOA,Tau,TAU-00879,Forereef,Shallow,SE1602,2016,4/17/2016,SAG,-14.21195,-169.4595,0,4.3,8.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8502,SAMOA,Tau,TAU-00627,Forereef,Mid,HA1501,2015,3/23/2015,AGR,-14.25003,-169.459127,0,10.97226455,12.80097531,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
7893,PRIAs,Johnston,JOH-00538,Lagoon,Mid,HA1501,2015,1/29/2015,APS,16.73827347,-169.4578695,0,7,12.7,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
9337,SAMOA,Tau,TAU-00845,Forereef,Mid,SE1602,2016,4/17/2016,AGR,-14.21076,-169.4577,0,10,14,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12144,SAMOA,Tau,TAU-00975,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.2498,-169.4569,0,8,14.1,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
8361,SAMOA,Tau,TAU-00474,Forereef,Mid,HA1501,2015,3/15/2015,AGR,-14.21048007,-169.4567831,0,10.8,13.1,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8510,SAMOA,Tau,TAU-00501,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.2497295,-169.4567063,0,7,9.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8475,SAMOA,Tau,TAU-00692,Forereef,Shallow,HA1501,2015,3/20/2015,AGR,-14.2106,-169.454036,0,4.571776897,4.876562024,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
9341,SAMOA,Tau,TAU-00773,Forereef,Deep,SE1602,2016,4/17/2016,PAV,-14.20889,-169.4526,0,20.2,24.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9342,SAMOA,Tau,TAU-00773,Forereef,Deep,SE1602,2016,4/17/2016,PAV,-14.20889,-169.4526,0,20.9,23,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,MAYBE,Mabe Rebreather
12057,SAMOA,Tau,TAU-00993,Forereef,Mid,HA1801,2018,7/12/2018,PAV,-14.20926,-169.4519,0,12.5,14.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
8462,SAMOA,Tau,TAU-00454,Forereef,Shallow,HA1501,2015,3/20/2015,PAV,-14.2107462,-169.4515328,0,4.9,6.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8351,SAMOA,Tau,TAU-00694,Forereef,Mid,HA1501,2015,3/15/2015,PAV,-14.210131,-169.4513,0,10.66747943,11.27704968,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8516,SAMOA,Tau,TAU-00523,Forereef,Mid,HA1501,2015,3/23/2015,AGR,-14.24969095,-169.4502285,0,9.7,12.7,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9326,SAMOA,Tau,TAU-00816,Forereef,Mid,SE1602,2016,4/17/2016,AGR,-14.21087,-169.4482,0,13.7,18.3,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12136,SAMOA,Tau,TAU-00938,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.25041,-169.4474,0,5.5,9.8,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
7878,PRIAs,Johnston,JOH-00561,Protected Slope,Deep,HA1501,2015,1/28/2015,AGR,16.7107328,-169.4468565,0,19.5,21.5,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
12135,SAMOA,Tau,TAU-00952,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.25148,-169.4463,0,8.8,13.7,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
8358,SAMOA,Tau,TAU-00455,Forereef,Deep,HA1501,2015,3/15/2015,SAG,-14.21074854,-169.4453203,0,22,28,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8356,SAMOA,Tau,TAU-00519,Forereef,Mid,HA1501,2015,3/15/2015,AGR,-14.21248318,-169.4446263,0,6,11.9,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8670,SAMOA,Tau,TAU-00519,Forereef,Mid,HA1501,2015,3/15/2015,NA,-14.21248318,-169.4446263,0,12.19140506,12.19140506,1,0,TAU_OPEN,NA,NA,2015,NA,NA,NA,NA
8501,SAMOA,Tau,TAU-00618,Forereef,Deep,HA1501,2015,3/23/2015,AGR,-14.25398231,-169.4438187,0,21.03017373,21.63974398,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8515,SAMOA,Tau,TAU-00517,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.2537016,-169.4436427,0,6.5,7.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12061,SAMOA,Tau,TAU-00951,Forereef,Mid,HA1801,2018,7/12/2018,SAG,-14.21228,-169.4431,0,9.6,15,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
12137,SAMOA,Tau,TAU-01009,Forereef,Deep,HA1801,2018,7/16/2018,AGR,-14.21155,-169.4423,0,21.94453,23.16367,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
9336,SAMOA,Tau,TAU-00798,Forereef,Deep,SE1602,2016,4/17/2016,AGR,-14.21119,-169.4414,0,19.5,22.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
7887,PRIAs,Johnston,JOH-00575,Protected Slope,Deep,HA1501,2015,1/29/2015,PAV,16.69077558,-169.4404149,0,19.8,21.7,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
8468,SAMOA,Tau,TAU-00461,Forereef,Deep,HA1501,2015,3/20/2015,AGR,-14.21126696,-169.4366751,0,17.6,22.1,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8509,SAMOA,Tau,TAU-00497,Forereef,Mid,HA1501,2015,3/23/2015,PAV,-14.258,-169.43568,0,8,10,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8357,SAMOA,Tau,TAU-00451,Forereef,Shallow,HA1501,2015,3/15/2015,AGR,-14.21240397,-169.4355422,0,4,5.8,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8456,SAMOA,Tau,TAU-00668,Forereef,Mid,HA1501,2015,3/20/2015,AGR,-14.210894,-169.434278,0,10.66747943,11.58183481,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
12134,SAMOA,Tau,TAU-00941,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.25673,-169.4329,0,10.1,16.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9356,SAMOA,Tau,TAU-00781,Forereef,Deep,SE1602,2016,4/18/2016,SAG,-14.21007,-169.4323,0,15,25,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
7883,PRIAs,Johnston,JOH-00570,Protected Slope,Deep,HA1501,2015,1/28/2015,RRB,16.70704502,-169.430714,0,21.2,21.5,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
12138,SAMOA,Tau,TAU-01011,Forereef,Deep,HA1801,2018,7/16/2018,AGR,-14.20987,-169.4303,0,19.20146,20.11582,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
9348,SAMOA,Tau,TAU-00875,Forereef,Shallow,SE1602,2016,4/18/2016,PAV,-14.21087,-169.4301,0,5.8,7.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
7874,PRIAs,Johnston,JOH-00714,Protected Slope,Mid,HA1501,2015,1/28/2015,AGR,16.732289,-169.430016,0,13.10576044,14.62968607,1,0,Johnston,RANDOM,RAMP_BASIC,2015,NA,NA,0,
7882,PRIAs,Johnston,JOH-00483,Protected Slope,Mid,HA1501,2015,1/28/2015,AGR,16.7326695,-169.4299587,0,14,18.4,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
9351,SAMOA,Tau,TAU-00852,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.21036,-169.4293,0,13,19.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8460,SAMOA,Tau,TAU-00476,Forereef,Deep,HA1501,2015,3/20/2015,PAV,-14.20949277,-169.4283255,0,21.1,23.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12143,SAMOA,Tau,TAU-00950,Forereef,Mid,HA1801,2018,7/16/2018,PAV,-14.26205,-169.4258,0,13.7,15,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9362,SAMOA,Tau,TAU-00800,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.20965,-169.4252,0,24,28.8,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,MAYBE,Mabe Rebreather
9363,SAMOA,Tau,TAU-00800,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.20965,-169.4252,0,24,26.7,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8350,SAMOA,Tau,TAU-00607,Forereef,Deep,HA1501,2015,3/15/2015,PAV,-14.210601,-169.42477,0,18.28710759,20.7253886,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
7892,PRIAs,Johnston,JOH-00484,Protected Slope,Mid,HA1501,2015,1/29/2015,AGR,16.74419579,-169.4244114,0,10.5,11.8,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
8364,SAMOA,Tau,TAU-00509,Forereef,Mid,HA1501,2015,3/15/2015,AGR,-14.21482491,-169.422205,0,8,11,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9352,SAMOA,Tau,TAU-00865,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.21485,-169.4217,0,10.1,15,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8513,SAMOA,Tau,TAU-00496,Forereef,Deep,HA1501,2015,3/23/2015,AGR,-14.25851491,-169.4207828,0,21,26,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8514,SAMOA,Tau,TAU-00453,Forereef,Mid,HA1501,2015,3/23/2015,AGR,-14.2562067,-169.420216,0,13.6,17.4,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12146,SAMOA,Tau,TAU-01021,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.25583,-169.42,0,14.3249,16.4584,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
7886,PRIAs,Johnston,JOH-00564,Protected Slope,Deep,HA1501,2015,1/29/2015,PAV,16.69819783,-169.4195445,0,22,23.3,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
9350,SAMOA,Tau,TAU-00842,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.24102,-169.419,0,12.8,16.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12145,SAMOA,Tau,TAU-01036,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.2487,-169.419,0,12.19141,14.02012,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
9354,SAMOA,Tau,TAU-00862,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.23767,-169.4189,0,16,26,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12139,SAMOA,Tau,TAU-01077,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.23464,-169.4189,0,11.58183,11.88662,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
8455,SAMOA,Tau,TAU-00626,Forereef,Mid,HA1501,2015,3/20/2015,AGR,-14.244185,-169.418777,0,11.58183481,13.71533069,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8353,SAMOA,Tau,TAU-00675,Forereef,Shallow,HA1501,2015,3/15/2015,AGR,-14.226295,-169.418734,0,4.266991771,6.09570253,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
9360,SAMOA,Tau,TAU-00830,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.24297,-169.4187,0,11.5,15.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12133,SAMOA,Tau,TAU-00979,Forereef,Mid,HA1801,2018,7/16/2018,AGR,-14.24243,-169.4187,0,13.4,19.2,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
8508,SAMOA,Tau,TAU-00477,Forereef,Mid,HA1501,2015,3/23/2015,AGR,-14.24345414,-169.4186545,0,13,14.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9355,SAMOA,Tau,TAU-00851,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.2451,-169.4185,0,12.5,13.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12142,SAMOA,Tau,TAU-00890,Forereef,Deep,HA1801,2018,7/16/2018,AGR,-14.24931,-169.4185,0,18,21,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9358,SAMOA,Tau,TAU-00826,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.2163,-169.4184,0,14,16.3,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8467,SAMOA,Tau,TAU-00490,Forereef,Deep,HA1501,2015,3/20/2015,AGR,-14.23419306,-169.4181529,0,20.1,28,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9366,SAMOA,Tau,TAU-00797,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.24964,-169.4181,0,23.5,27.9,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,MAYBE,Mabe Rebreather
9367,SAMOA,Tau,TAU-00797,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.24964,-169.4181,0,22.7,27.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8354,SAMOA,Tau,TAU-00524,Forereef,Deep,HA1501,2015,3/15/2015,AGR,-14.21546378,-169.4180834,0,22,25.9,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9359,SAMOA,Tau,TAU-00870,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.22824,-169.418,0,11,12.6,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8459,SAMOA,Tau,TAU-00526,Forereef,Deep,HA1501,2015,3/20/2015,AGR,-14.24411648,-169.4178162,0,22.5,27,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
8352,SAMOA,Tau,TAU-00632,Forereef,Mid,HA1501,2015,3/15/2015,PAV,-14.2173,-169.4176,0,13.41054557,15.54404145,1,0,TAU_OPEN,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
9349,SAMOA,Tau,TAU-00848,Forereef,Mid,SE1602,2016,4/18/2016,AGR,-14.22387,-169.4174,0,14,18,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9364,SAMOA,Tau,TAU-00808,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.2306,-169.4174,0,15.2,18.9,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9365,SAMOA,Tau,TAU-00808,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.2306,-169.4174,0,16.7,20,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,MAYBE,Mabe Rebreather
12141,SAMOA,Tau,TAU-00897,Forereef,Deep,HA1801,2018,7/16/2018,AGR,-14.23178,-169.4174,0,18.5,25.3,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
9353,SAMOA,Tau,TAU-00863,Forereef,Mid,SE1602,2016,4/18/2016,PAV,-14.21907,-169.4171,0,13.5,13.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9357,SAMOA,Tau,TAU-00771,Forereef,Deep,SE1602,2016,4/18/2016,AGR,-14.21758,-169.4167,0,19.5,20.5,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12132,SAMOA,Tau,TAU-00961,Forereef,Deep,HA1801,2018,7/16/2018,AGR,-14.21818,-169.4166,0,21.9,26.8,0,1,TAU_OPEN,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
7873,PRIAs,Johnston,JOH-00675,Protected Slope,Deep,HA1501,2015,1/28/2015,PAV,16.710641,-169.410695,0,25.60195062,26.21152088,1,0,Johnston,RANDOM,RAMP_BASIC,2015,NA,NA,0,
7890,PRIAs,Johnston,JOH-00563,Protected Slope,Deep,HA1501,2015,1/29/2015,PAV,16.72358134,-169.4073471,0,25.6,26.1,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
7891,PRIAs,Johnston,JOH-00572,Protected Slope,Deep,HA1501,2015,1/29/2015,ROB,16.74171559,-169.4067284,0,17.7,20,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
7881,PRIAs,Johnston,JOH-00478,Protected Slope,Deep,HA1501,2015,1/28/2015,PAV,16.70530116,-169.3983613,0,22.6,23,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
7889,PRIAs,Johnston,JOH-00567,Protected Slope,Deep,HA1501,2015,1/29/2015,PAV,16.71056408,-169.3731381,0,30,30,0,1,Johnston,RANDOM,RAMP_BASIC,2015,UNKNOWN,NA,NA,
9490,SAMOA,Rose,ROS-00783,Forereef,Mid,SE1602,2016,5/1/2016,AGR,-14.54072,-168.1729,0,14.85,18.18,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
12117,SAMOA,Rose,ROS-00948,Forereef,Mid,HA1801,2018,7/15/2018,AGR,-14.54056,-168.1729,0,14.6,20.7,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2018,NA,NA,NA,
8378,SAMOA,Rose,ROS-00411,Forereef,Mid,HA1501,2015,3/16/2015,AGR,-14.54094691,-168.1727545,0,13,14.5,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
12113,SAMOA,Rose,ROS-01062,Forereef,Mid,HA1801,2018,7/15/2018,AGR,-14.54181,-168.1726,0,14.62969,15.23926,1,0,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2018,NA,NA,0,0
9499,SAMOA,Rose,ROS-00789,Forereef,Shallow,SE1602,2016,5/2/2016,AGR,-14.54016,-168.1725,0,3,6,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9563,SAMOA,Rose,ROS-00903,Forereef,Shallow,SE1602,2016,5/4/2016,AGR,-14.53914,-168.1724,0,3.962207,5.486132,1,0,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8430,SAMOA,Rose,ROS-00659,Forereef,Shallow,HA1501,2015,3/19/2015,AGR,-14.54222,-168.17239,0,3.962206644,6.09570253,1,0,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2015,NA,NA,0,
8379,SAMOA,Rose,ROS-00394,Forereef,Shallow,HA1501,2015,3/16/2015,AGR,-14.5413655,-168.1723151,0,1.8,6.1,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
9516,SAMOA,Rose,ROS-00771,Forereef,Mid,SE1602,2016,5/3/2016,AGR,-14.54296,-168.1722,0,10,17,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
9495,SAMOA,Rose,ROS-00791,Forereef,Shallow,SE1602,2016,5/1/2016,AGR,-14.54209,-168.1721,0,4,8,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2016,NA,NA,NA,
8414,SAMOA,Rose,ROS-00504,Forereef,Mid,HA1501,2015,3/18/2015,AGR,-14.5384341,-168.1720766,0,8.3,14,0,1,ROS_SANCTUARY,RANDOM,AS_SANCTUARY,2015,NA,NA,NA,
