"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GOAL","GONS","GRMA","HAL","HARD","HCOE","HYCO","HYSP","ISSP","LEPT","LESP","LOBO","LOBS","LOSY","LPHY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","MONS","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","TRANSECT_PHOTOS"
7571,"HAW-01773",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,10,12,"CNET","MHI","Hawaii",0,0,19.799082,-156.022947,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68350168350168,0,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0,0,12.1212121212121,0,1.01010101010101,0.336700336700337,26.9360269360269,0,0,0,0,11.4478114478114,0,0,0,0,0,0,42.7609427609428,2.35690235690236,0,0,0,0,0,310,297,"-1"
7572,"HAW-02034",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,12,12.9,"CNET","MHI","Hawaii",0,0,19.835369,-155.987906,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,0,0,0,8.93470790378007,0.343642611683849,0,0,0,0,0,0,0,0,0,0,4.46735395189003,0,0,0,0,0.687285223367698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71821305841924,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,14.0893470790378,1.3745704467354,1.71821305841924,0.343642611683849,26.8041237113402,0,0,0,0,6.87285223367698,0,0,0,0,0,0,28.5223367697594,3.09278350515464,0,0,0,0,0,310,291,"-1"
7573,"HAW-01805",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,27,30,"CNET","MHI","Hawaii",0,0,19.851872,-155.972663,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,1.3840830449827,0,0,0,0,0,8.65051903114187,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0.346020761245675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03806228373702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3806228373702,0,0.69204152249135,0.346020761245675,26.2975778546713,0,0,0,0,0,0,0,0,0,0,0,44.636678200692,0.346020761245675,0,0,0,0,0,310,289,"-1"
7574,"HAW-02103",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,3.8,4.2,"CNET","MHI","Hawaii",0,0,19.854674,-155.930896,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,5.92334494773519,0,0,0,0,0,0,0,0,0,0,0,1.39372822299652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18118466898955,1.74216027874564,0.348432055749129,0.696864111498258,35.5400696864112,0,0,0,0,0,0,0,0,0,0,0,49.8257839721254,0,0,0,0,0,0,300,287,"-1"
7575,"HAW-01823",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,21.8,23.9,"CNET","MHI","Hawaii",0,0,19.795491,-156.037925,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,2.41379310344828,0,0,0,0,0,4.82758620689655,0,0,0,0,0,0,0,0,0,0,0,4.82758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1034482758621,0.344827586206897,1.72413793103448,0,18.2758620689655,0,0,0,0.344827586206897,8.96551724137931,0,0,0,0,0,0,40.6896551724138,4.48275862068965,0,0,0,0,0,300,290,"-1"
7577,"HAW-02005",2015,2015-06-20,"HA1503","2013-15","RAMP_BASIC","HAW_KONA",0,11.2,13,"CNET","MHI","Hawaii",0,0,19.848332,-155.975209,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,0,0,5.17241379310345,1.03448275862069,0,0,0,0,0,0,0,0,0,0,7.24137931034483,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17241379310345,0.344827586206897,1.03448275862069,0.344827586206897,20.3448275862069,0,0,0,0,2.06896551724138,0,0,0,0,0,0,50.3448275862069,4.48275862068965,0,0,0,0,0,300,290,"-1"
7579,"LAN-01320",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,13.5,15.3,"CNET","MHI","Lanai",0,0,20.734544,-156.93821,"Forereef","Mid",0,0,0,0,0,0,0,1.39372822299652,0,0,0.348432055749129,0,0,0,0,0,0,3.48432055749129,0,0,0,0,0,0,0,0,0,0,0,6.96864111498258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09059233449477,0,0,2.09059233449477,0,0,0,0,5.92334494773519,0,0,0,0,0,0,59.2334494773519,17.7700348432056,0,0,0.696864111498258,0,0,300,287,"-1"
7580,"LAN-01419",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,16.3,19.2,"CNET","MHI","Lanai",0,0,20.757599,-156.985726,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584229390681,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584229390681,0.716845878136201,0,4.3010752688172,0,0,0,0,13.2616487455197,0,0,0,0,0,0,75.2688172043011,3.584229390681,0,0,0,0,0,300,279,"-1"
7581,"LAN-01383",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,13.3,14.9,"CNET","MHI","Lanai",0,0,20.886446,-157.061158,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.353356890459364,0,0,0,0,0,2.47349823321555,1.06007067137809,0,0,0,0,0,0,0,0,0,0,3.53356890459364,0.706713780918728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706713780918728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41342756183746,0,0,9.89399293286219,0,0,0,0,1.41342756183746,0,0,0,0,0,0,68.5512367491166,9.89399293286219,0,0,0,0,0,300,283,"-1"
7582,"LAN-01423",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,4.8,6.7,"CNET","MHI","Lanai",0,0,20.866404,-157.040757,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3690036900369,0,0,0,1.8450184501845,0,0,0,0,0,0,0,0,0,0,0,2.2140221402214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3690036900369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3210332103321,1.1070110701107,0,9.22509225092251,0,0,0,0,0.738007380073801,0,0,0,0,0,0,79.7047970479705,1.1070110701107,0,0,0,0,0,300,271,"-1"
7583,"LAN-01386",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,20.5,23.5,"CNET","MHI","Lanai",0,0,20.73067,-156.961336,"Forereef","Deep",0,0,0,0,0,0,0,5.84192439862543,0,0,0,0,0,0.343642611683849,0,0,0,0.343642611683849,0.687285223367698,0,0,0,0,0,0,0,0,0,0,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40549828178694,2.74914089347079,0,0,1.03092783505155,0,0,0,0,7.56013745704467,0,0,0,0,0,0,61.5120274914089,14.0893470790378,0,0,1.3745704467354,0,0,300,291,"-1"
7584,"LAN-01382",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,4.6,6.6,"CNET","MHI","Lanai",0,0,20.771394,-156.98817,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90839694656489,0,0,0,0,0,0,0,0,0,0,0,0.763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87022900763359,1.14503816793893,0,9.9236641221374,0,0,0,0,1.14503816793893,0,0,0,0,0,0,78.2442748091603,0,0,0,0,0,0,300,262,"-1"
7585,"LAN-01418",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,9,12.3,"CNET","MHI","Lanai",0,0,20.787987,-156.992267,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0.343642611683849,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49828178694158,0.343642611683849,1.3745704467354,0.343642611683849,24.0549828178694,0,0,0,0,10.3092783505155,0,0,0,0,0,0,54.2955326460481,2.74914089347079,0,0,0,0,0,300,291,"-1"
7586,"LAN-01368",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,8,12.8,"CNET","MHI","Lanai",0,0,20.82448,-156.992879,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0.677966101694915,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01694915254237,0,0,0,0,0,0,0,0,0,0,0.677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,5.42372881355932,0.338983050847458,0,6.10169491525424,0,0,0,0,4.74576271186441,0,0,0,0,0,0,77.9661016949153,0.677966101694915,0,0,0,0,0,300,295,"-1"
7587,"LAN-01427",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,4.5,6.3,"CNET","MHI","Lanai",0,0,20.852808,-157.012261,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,1.39372822299652,1.04529616724739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92334494773519,1.74216027874564,0,1.74216027874564,0,0,0,0,1.39372822299652,0,0,0,0,0,0,85.3658536585366,0,0,0,0.696864111498258,0,0,300,287,"-1"
7588,"LAN-01330",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,14.8,18.2,"CNET","MHI","Lanai",0,0,20.83448,-156.998395,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65359477124183,1.30718954248366,0,0,0,0,0,0,0,0,0,0,1.63398692810458,0.326797385620915,0,0,0,0,0.326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392156862745,5.88235294117647,0,0,6.86274509803922,0,0,0,0,7.51633986928105,0,0,0,0,0,0,67.3202614379085,7.18954248366013,0,0,0,0,0,310,306,"-1"
7590,"LAN-01393",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,20.6,23.9,"CNET","MHI","Lanai",0,0,20.872587,-157.053577,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.66006600660066,0,0,0,0,0,0.99009900990099,0.33003300330033,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0.33003300330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65016501650165,0,0,3.63036303630363,0,0,0,0,13.5313531353135,0,0,0,0,0,0,64.6864686468647,10.2310231023102,0,0,0,0,0,310,303,"-1"
7592,"LAN-01365",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,3,4.5,"CNET","MHI","Lanai",0,0,20.740194,-156.96926,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,1.01351351351351,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,2.7027027027027,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,2.02702702702703,3.71621621621622,1.01351351351351,14.1891891891892,0,0,0,0,0,0,0,0,0,0,0,70.6081081081081,0,0,0,0,0,0,300,296,"-1"
7593,"LAN-01349",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,19,22.5,"CNET","MHI","Lanai",0,0,20.789984,-156.991446,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.325732899022801,0,0,0,0,0,0.977198697068404,0,0,0,0,0,0,0,0,0,0,0,0.325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28013029315961,0,0.325732899022801,0,7.16612377850163,0,0,0,0,3.90879478827362,0,0,0,0,0,0,82.4104234527687,1.95439739413681,0,0,0.325732899022801,0,0,310,307,"-1"
7594,"LAN-01338",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,13,17.2,"CNET","MHI","Lanai",0,0,20.868838,-157.048744,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.323624595469256,0,0,0,4.85436893203883,0.647249190938511,0,0,0,0,0,0,0,0,0,0,8.09061488673139,0.323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11974110032362,0.647249190938511,0,13.915857605178,0,0,0,0.323624595469256,0,0,0,0,0,0,0,63.4304207119741,0.323624595469256,0,0,0,0,0,320,309,"-1"
7595,"LAN-01327",2015,2015-06-21,"HA1503","2013-15","RAMP_BASIC","LAN_SOUTH",0,8.5,12.1,"CNET","MHI","Lanai",0,0,20.880926,-157.058324,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80622837370242,0.69204152249135,0,0,0,0,0,0,0,0,0,0,3.46020761245675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69204152249135,1.03806228373702,0.69204152249135,0,18.3391003460208,0,0,0,0,0.346020761245675,0,0,0,0,0,0,66.7820069204152,4.1522491349481,0,0,0,0,0,300,289,"-1"
7596,"MOL-01602",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,21,23,"CNET","MHI","Molokai",0,0,21.057969,-156.973183,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.738007380073801,0,1.8450184501845,0,0,0,3.690036900369,0,0,0,0,0,0,0,0,0,0,0,3.690036900369,7.74907749077491,0,0,0,0,0.3690036900369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7121771217712,12.9151291512915,2.9520295202952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8671586715867,0.3690036900369,0,0,3.690036900369,0,0,0,0,1.8450184501845,0,0,0,0,0,0,26.1992619926199,0.3690036900369,0,0,0,0,0,300,271,"-1"
7597,"MOL-01626",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,4.5,6,"CNET","MHI","Molokai",0,0,21.070642,-157.009438,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0.344827586206897,0,0,0,0,0,0,23.1034482758621,0,0,0,0,0,0,71.0344827586207,2.75862068965517,0,0,0,0,0,300,290,"-1"
7598,"MOL-01570",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,8.2,10.2,"CNET","MHI","Molokai",0,0,21.082951,-157.070924,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.36231884057971,0,0.36231884057971,0,0,0,1.81159420289855,0,0,0,0,0,0,0,0,0,0,0,1.08695652173913,1.44927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97101449275362,26.4492753623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88405797101449,3.6231884057971,0,0,5.79710144927536,0,0,0,0.36231884057971,2.53623188405797,0,0,0,0,0,0,38.0434782608696,3.26086956521739,0,0,0,0,0,300,276,"-1"
7599,"MOL-01612",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,5.4,5.4,"CNET","MHI","Molokai",0,0,21.083832,-157.149715,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12014134275618,0,0,0,0,0,0,0,0,0,0,0,0,1.06007067137809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8409893992933,32.1554770318021,3.53356890459364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18021201413428,2.47349823321555,0,0,3.18021201413428,0,0,0,0,0,0,0,0,0,0,0,37.4558303886926,0,0,0,0,0,0,300,283,"-1"
7600,"MOL-01609",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,16.7,19,"CNET","MHI","Molokai",0,0,21.079462,-157.210834,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.72202166064982,0,0,0,1.08303249097473,0,0,0,0,0,0,0,0,0,0,0,0,3.6101083032491,0,0,0,0,0.36101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24909747292419,13.3574007220217,4.69314079422383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38628158844765,0,0,0,1.44404332129964,0,0,0,0,8.66425992779783,0,0,0,0,0,0,50.1805054151625,3.24909747292419,0,0,0,0,0,300,277,"-1"
7601,"MOL-01527",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,13,14.5,"CNET","MHI","Molokai",0,0,21.06439,-156.988106,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886120996,0,0,0,0.711743772241993,0,0,0,0,0,0,0,0,0,0,0,1.06761565836299,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711743772241993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4341637010676,3.20284697508897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886120996,0.355871886120996,0,0,0,0,0,0,0,4.27046263345196,0,0,0,0,0,0,48.7544483985765,1.42348754448399,0,0,0,0,0,290,281,"-1"
7602,"MOL-01596",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,20,26,"CNET","MHI","Molokai",0,0,21.080061,-157.04876,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,1.06761565836299,0,0,0,1.42348754448399,0,0,0,0,0,0,0,0,0,0,0,0.355871886120996,0.711743772241993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7437722419929,7.82918149466192,3.20284697508897,0,0,0,0,0,0,0,0,0.355871886120996,0,0,0,0,0,0,0,0,22.4199288256228,0,0.711743772241993,3.20284697508897,3.91459074733096,0,0,0,0,0,0,0,0,0,0,0,42.7046263345196,0.355871886120996,0,0,0,0,0,300,281,"-1"
7603,"MOL-01630",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,3,4,"CNET","MHI","Molokai",0,0,21.08739,-157.076872,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5761589403974,0,0,0,0,0,0,0,0,0,0,0,1.65562913907285,2.98013245033113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33112582781457,0,0,0,0,0,0,0,0,0,0,0.662251655629139,0,0,0,4.96688741721854,11.9205298013245,0,0,0,0,0,0,0,0,0,0,0,0.33112582781457,0,0,0,0,0,0,3.3112582781457,1.98675496688742,4.3046357615894,0,8.94039735099338,0,0,0,0,0,0,0,0,0,0,0,45.0331125827815,0,0,0,0,0,0,310,302,"-1"
7604,"MOL-01584",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,17,24.4,"CNET","MHI","Molokai",0,0,21.083145,-157.104597,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.743494423791822,0,3.71747211895911,0,0,0,1.48698884758364,0,0,0,0,0,0,0,0,0,0,0,5.57620817843866,1.48698884758364,0,0,0,0,0.743494423791822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3457249070632,0,0,0,4.83271375464684,0.371747211895911,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1524163568773,0.371747211895911,1.85873605947955,0.743494423791822,19.7026022304833,0,0,0,0,11.1524163568773,0,0,0,0,0,0,28.2527881040892,3.71747211895911,0,0,0.371747211895911,0,0,300,269,"-1"
7605,"MOL-01621",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,9.4,10.6,"CNET","MHI","Molokai",0,0,21.08203,-157.179502,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,3.886925795053,0,0,0,4.59363957597173,0,0,0,0,0,0,0,0,0,0,0,0,2.82685512367491,0,0,0,0,0.353356890459364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353356890459364,0,0,0,7.42049469964664,31.4487632508834,1.06007067137809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4275618374558,0.706713780918728,0,0,3.18021201413428,0,0,0,0,0.706713780918728,0,0,0,0,0,0,30.0353356890459,0,0,0,0,0,0,300,283,"-1"
7606,"MOL-01526",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,5.1816,5.7912,"CNET","MHI","Molokai",0,0,21.079276,-157.20759,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886120996,2.84697508896797,0,0,0,0,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04982206405694,16.7259786476868,8.54092526690392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0142348754448,0.355871886120996,0.711743772241993,0,11.0320284697509,0,0,0,0,2.84697508896797,0,0,0,0,0,0,30.9608540925267,2.84697508896797,0,0,0,0,0,300,281,"-1"
7607,"MOL-01652",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,18.2,20,"CNET","MHI","Molokai",0,0,21.070549,-157.025917,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,3.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,6.07142857142857,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0.714285714285714,0,4.64285714285714,0,0,0,0,19.2857142857143,0,0,0,0,0,0,24.6428571428571,7.14285714285714,0,0,0,0,0,300,280,"-1"
7609,"MOL-01627",2015,2015-06-22,"HA1503","2013-15","RAMP_BASIC","MOL_SOUTH",0,13,17.6,"CNET","MHI","Molokai",0,0,21.081843,-157.17098,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,2.75862068965517,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,5.17241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6206896551724,0.689655172413793,0.344827586206897,0,8.62068965517241,0,0,0,0,13.448275862069,0,0,0,0,0,0,37.5862068965517,4.48275862068965,0,0,0,0,0,300,290,"-1"
